영업자시작일,업종명,업태명,업소명,소재지(도로명),소재지(지번)
2014-08-18,휴게음식점,일반조리판매,설빙 서울회기점,"서울특별시 동대문구 회기로 193, 2층 (휘경동)",서울특별시 동대문구 휘경동 191-4 2층 
2014-08-20,휴게음식점,일반조리판매,"제이와이웰빙(JYwellbeing),감탄","서울특별시 동대문구 왕산로 214, 4층 (전농동, 롯데마트)",서울특별시 동대문구 전농동 591-53 
2014-08-28,휴게음식점,기타 휴게음식점,카카오츄로,"서울특별시 동대문구 이문로 34-1, 1층 (휘경동)",서울특별시 동대문구 휘경동 321-27 지상1층 
2014-08-29,휴게음식점,기타 휴게음식점,아임파이(I'mPie),"서울특별시 동대문구 휘경로2길 39, 1층 (이문동)",서울특별시 동대문구 이문동 317-11 
2018-05-15,휴게음식점,일반조리판매,1프로피씨아레나이문점(1%PC아레나이문점),"서울특별시 동대문구 이문로 86, 지하1층 (이문동, 민족대통령리빙텔)",서울특별시 동대문구 이문동 325-20 
2014-09-16,휴게음식점,커피숍,요거프레소(배봉사거리점),"서울특별시 동대문구 사가정로 206, 1층 (장안동)",서울특별시 동대문구 장안동 107-12 1층 
2017-03-15,휴게음식점,일반조리판매,너나들이,"서울특별시 동대문구 회기로13길 19, 지하1층 (회기동)",서울특별시 동대문구 회기동 60-71 지하1층 
2014-09-26,휴게음식점,커피숍,이디야커피(배봉초교사거리점),"서울특별시 동대문구 답십리로63길 131, 1층 (장안동)",서울특별시 동대문구 장안동 105-7 1층 
2014-10-08,휴게음식점,편의점,GS5 이문쌍용점,"서울특별시 동대문구 한천로58길 47, 103~105호 (이문동, 쌍용아파트 상가동)",서울특별시 동대문구 이문동 64 쌍용아파트 상가동 103~1호
2014-10-13,휴게음식점,편의점,씨유(CU) 장안행운점,"서울특별시 동대문구 한천로2길 104, 1층 (장안동)",서울특별시 동대문구 장안동 416-4 1층 
2014-10-20,휴게음식점,커피숍,카페슈몽,"서울특별시 동대문구 한천로58길 107, 상가동 1층 105호 (이문동, 현대아파트)",서울특별시 동대문구 이문동 54 현대아파트 상가동 105호
2014-10-23,휴게음식점,편의점,세븐일레븐(답십리사거리점),"서울특별시 동대문구 답십리로 168, 1층 (답십리동)",서울특별시 동대문구 답십리동 53-45 1층 
2019-02-11,휴게음식점,커피숍,이디야커피(촬영소사거리점),"서울특별시 동대문구 답십리로 264, 1층 (장안동)",서울특별시 동대문구 장안동 387-4 1층 
2014-11-03,휴게음식점,기타 휴게음식점,세종분식,"서울특별시 동대문구 회기로10길 61, 1층 (회기동)",서울특별시 동대문구 회기동 102-44 1층 
2016-04-18,휴게음식점,기타 휴게음식점,엘지수퍼,"서울특별시 동대문구 한천로6길 56, 1층 (장안동)",서울특별시 동대문구 장안동 408-5 1층 
2017-05-23,휴게음식점,커피숍,달리는커피회기점,"서울특별시 동대문구 경희대로4길 74, 1층 (회기동)",서울특별시 동대문구 회기동 346-15 1층 
2014-11-10,휴게음식점,편의점,씨유(CU)장안에스점,"서울특별시 동대문구 답십리로63길 65, 1층 (장안동)",서울특별시 동대문구 장안동 127-1 1층 
2014-11-12,휴게음식점,커피숍,카페플라체(Cafe Place),"서울특별시 동대문구 답십리로 130, 상가동 지하1층 3,4호 (답십리동, 래미안위브)","서울특별시 동대문구 답십리동 178 래미안위브 지하1층 상가동 3,4호"
2014-11-19,휴게음식점,커피숍,유니유니베이비카페,"서울특별시 동대문구 장한로 119, 2층 201호 (장안동, 삼성쉐르빌상가)",서울특별시 동대문구 장안동 371-1 삼성쉐르빌상가 2층 201호
2017-04-21,휴게음식점,편의점,롯데마켓999이문점,"서울특별시 동대문구 이문로 88, 1층 (이문동)",서울특별시 동대문구 이문동 324-10 1층 
2014-11-21,휴게음식점,편의점,세븐일레븐 외대대로점,"서울특별시 동대문구 이문로 130, 1층 (이문동)",서울특별시 동대문구 이문동 292-32 1층 
2014-11-25,휴게음식점,편의점,GS25용두사랑,"서울특별시 동대문구 천호대로17길 64, 1층 (용두동)",서울특별시 동대문구 용두동 105-19 1층 
2014-11-27,휴게음식점,일반조리판매,김밥전문공간 얌얌,"서울특별시 동대문구 전농로 94, 1층 (답십리동)",서울특별시 동대문구 답십리동 68-1 1층 
2014-12-16,휴게음식점,일반조리판매,자연밥상,"서울특별시 동대문구 천장산로 39, 민영빌딩 1층 (이문동)",서울특별시 동대문구 이문동 264-205 민영빌딩 
2018-02-19,휴게음식점,일반조리판매,쓰리팝(3POP)PC방,"서울특별시 동대문구 망우로 74, 지하1층 (휘경동)",서울특별시 동대문구 휘경동 269-26 지하1층 
2020-04-08,휴게음식점,편의점,(주)비지에프리테일 장안관광호텔점,"서울특별시 동대문구 천호대로 377, 1층 (장안동)",서울특별시 동대문구 장안동 414-4 1층 
2014-12-19,휴게음식점,커피숍,더컬러,"서울특별시 동대문구 한천로 139, 1층 102호 (답십리동)",서울특별시 동대문구 답십리동 1-364 1층102호 
2016-05-20,휴게음식점,커피숍,다락방 사주카페,서울특별시 동대문구 회기로 185 (휘경동),서울특별시 동대문구 휘경동 320-5 
2015-01-08,휴게음식점,일반조리판매,오뚜기왕돈까스,"서울특별시 동대문구 전농로 226, 지하1층 (전농동)",서울특별시 동대문구 전농동 103-84 
2016-10-28,휴게음식점,커피숍,투고샐러드 경희대학교점,"서울특별시 동대문구 경희대로4길 50, 1층 (회기동)",서울특별시 동대문구 회기동 2-15 1층 
2015-01-19,휴게음식점,커피숍,꼬또 아 마노(cotto A mano),서울특별시 동대문구 한천로 58-2 (장안동),서울특별시 동대문구 장안동 192-37 
2015-01-29,휴게음식점,커피숍,카페 단홍,서울특별시 동대문구 왕산로37길 50 (청량리동),서울특별시 동대문구 청량리동 733 
2015-02-02,휴게음식점,커피숍,카페 사투(Cafe Satu),"서울특별시 동대문구 한천로 170, 1층 (장안동)",서울특별시 동대문구 장안동 125-19 
2015-05-04,휴게음식점,편의점,씨유 청량리경찰서점,"서울특별시 동대문구 약령시로21길 5, 1층 (청량리동)",서울특별시 동대문구 청량리동 224-2 
2015-02-04,휴게음식점,기타 휴게음식점,문립(moonleaf),"서울특별시 동대문구 휘경로 12, 1층 (이문동)",서울특별시 동대문구 이문동 305-59 
2015-02-05,휴게음식점,편의점,브이앤씨라이프(주) 서울과학기술원점,"서울특별시 동대문구 회기로 85, 3층 (청량리동, 후생복지관)",서울특별시 동대문구 청량리동 207-42 
2015-02-06,휴게음식점,편의점,GS25답십리도서관점,서울특별시 동대문구 답십리로38길 25 (답십리동),서울특별시 동대문구 답십리동 470-3 
2018-11-28,휴게음식점,일반조리판매,청량리맞이방스낵점,"서울특별시 동대문구 왕산로 214, 3층 (전농동, 청량리역구내, 역무-2호)",서울특별시 동대문구 전농동 591-53 
2015-02-13,휴게음식점,패스트푸드,베스킨라빈스 전농동아점,서울특별시 동대문구 서울시립대로 50 (전농동),서울특별시 동대문구 전농동 648-1 
2015-03-09,휴게음식점,일반조리판매,59피자,"서울특별시 동대문구 이문로 34-1, 1층 (휘경동)",서울특별시 동대문구 휘경동 321-27 
2015-03-10,휴게음식점,다방,종로강남한의원식품사업부전통한방다전 경동점,"서울특별시 동대문구 왕산로 177, 1층 (제기동)",서울특별시 동대문구 제기동 635-21 주부일련8 
2016-01-27,휴게음식점,커피숍,제제커피,"서울특별시 동대문구 이문로9길 105-8, 이문상가 지하1층 (이문동)",서울특별시 동대문구 이문동 349-13 이문상가 
2019-04-23,휴게음식점,커피숍,카페쿠피,서울특별시 동대문구 경희대로 26 (회기동),서울특별시 동대문구 회기동 1-5 
2015-03-12,휴게음식점,패스트푸드,설빙,"서울특별시 동대문구 경희대로 12-1, 2층 (회기동)",서울특별시 동대문구 회기동 16-46 2층 
2016-10-06,휴게음식점,일반조리판매,마루 경희대점,"서울특별시 동대문구 경희대로1가길 34, 지하1층 (회기동)",서울특별시 동대문구 회기동 42-7 
2020-06-29,휴게음식점,커피숍,쥬씨&차얌(외대점),"서울특별시 동대문구 휘경로 8, 1층 (이문동)",서울특별시 동대문구 이문동 288-48 1층 
2015-03-30,휴게음식점,편의점,씨유 용두리치점,"서울특별시 동대문구 한빛로 73, 지하1층 5~6호 (용두동, 용두롯데캐슬리치상가)",서울특별시 동대문구 용두동 144-108 
2015-03-31,휴게음식점,일반조리판매,신전떡볶이,"서울특별시 동대문구 전농로 156, 지층~1층 5호 (전농동)",서울특별시 동대문구 전농동 60-33 
2020-04-23,휴게음식점,패스트푸드,롯데리아 외대역점,"서울특별시 동대문구 휘경로 5-1, 1층 (이문동)",서울특별시 동대문구 이문동 288-26 
2019-02-28,휴게음식점,커피숍,카페 리코(Cafe' Ricco),"서울특별시 동대문구 무학로37길 42, 1층 (용두동)",서울특별시 동대문구 용두동 233-14 
2015-05-14,휴게음식점,일반조리판매,본죽 청량리점,"서울특별시 동대문구 홍릉로 12, 1층 (청량리동)",서울특별시 동대문구 청량리동 288 
2015-04-20,휴게음식점,기타 휴게음식점,스토리방방,"서울특별시 동대문구 전농로 44, 3층 (답십리동)",서울특별시 동대문구 답십리동 265-4 
2015-04-24,휴게음식점,커피숍,이디야 동부병원사거리점,"서울특별시 동대문구 무학로 104, 1층 (용두동)",서울특별시 동대문구 용두동 127-16 
2020-02-10,휴게음식점,편의점,GS25 청계푸르지오점,"서울특별시 동대문구 천호대로 257, 지하1층 B104호 (답십리동)",서울특별시 동대문구 답십리동 497-23 
2015-04-30,휴게음식점,커피숍,카페 시카고,"서울특별시 동대문구 망우로18가길 3, 1층 (휘경동)",서울특별시 동대문구 휘경동 286-1 
2015-05-07,휴게음식점,커피숍,오크라,"서울특별시 동대문구 회기로21길 26, 2층 (회기동)",서울특별시 동대문구 회기동 20-2 
2015-05-18,휴게음식점,기타 휴게음식점,3pop(쓰리팝),"서울특별시 동대문구 천장산로7길 19, 2층 (이문동)",서울특별시 동대문구 이문동 264-293 
2015-05-28,휴게음식점,커피숍,연꽃향기,"서울특별시 동대문구 왕산로19나길 11, 1층 (제기동)",서울특별시 동대문구 제기동 1158-41 1층 
2015-05-29,휴게음식점,커피숍,이디야커피 장안중앙점,"서울특별시 동대문구 사가정로25길 42, 1층 (장안동)",서울특별시 동대문구 장안동 93-99 
2015-06-01,휴게음식점,커피숍,디에쉐르,"서울특별시 동대문구 장한로 37, 1층 (장안동)",서울특별시 동대문구 장안동 430-4 1층 
2015-06-02,휴게음식점,커피숍,커피스모키(coffee smoky),"서울특별시 동대문구 한천로58길 81-49, 1층 (이문동, 이문문화체육센터)",서울특별시 동대문구 이문동 189 1층 
2015-06-15,휴게음식점,편의점,씨유회기나무점,"서울특별시 동대문구 이문로 18, 1층 101호 (휘경동)",서울특별시 동대문구 휘경동 333-5 
2019-04-30,휴게음식점,편의점,씨유답십리대림점,"서울특별시 동대문구 한천로 107-3, 1층 (답십리동)",서울특별시 동대문구 답십리동 765 
2015-07-08,휴게음식점,커피숍,둘카페,"서울특별시 동대문구 답십리로48길 76, 1층 (답십리동)",서울특별시 동대문구 답십리동 35-8 
2019-05-27,휴게음식점,커피숍,스타벅스 신설동역,"서울특별시 동대문구 왕산로 19, 1층 (신설동)",서울특별시 동대문구 신설동 76-10 
2015-07-16,휴게음식점,커피숍,쥬스앤아이,"서울특별시 동대문구 이문로 29, 1층 (회기동)",서울특별시 동대문구 회기동 346-7 
2015-07-20,휴게음식점,커피숍,월촌,"서울특별시 동대문구 전농로16길 6, 1층 (전농동)",서울특별시 동대문구 전농동 295-98 
2015-08-04,휴게음식점,일반조리판매,용두마트식당,"서울특별시 동대문구 무학로27길 31, 1층 (용두동)",서울특별시 동대문구 용두동 238-105 
2015-08-06,휴게음식점,커피숍,공차롯데백화점청량리점,"서울특별시 동대문구 왕산로 214, 지하2층 (전농동, 롯데백화점 청량리점)",서울특별시 동대문구 전농동 591-53 
2020-02-13,휴게음식점,커피숍,카페선인장,"서울특별시 동대문구 사가정로23가길 28, 1층 (장안동)",서울특별시 동대문구 장안동 93-49 
2018-04-24,휴게음식점,커피숍,포트오브모카 장안2호점,"서울특별시 동대문구 한천로24길 70, 1층 107호 (장안동)",서울특별시 동대문구 장안동 381-1 
2018-11-15,휴게음식점,일반조리판매,열두광주리,"서울특별시 동대문구 무학로36길 26, 1층 (용두동)",서울특별시 동대문구 용두동 112-23 
2015-08-12,휴게음식점,커피숍,카페 레옹(Cafe Leon),"서울특별시 동대문구 무학로36길 26, 1층 (용두동)",서울특별시 동대문구 용두동 112-23 
2020-08-14,휴게음식점,편의점,GS25 답십리한양점,"서울특별시 동대문구 답십리로 182, 1층 (답십리동)",서울특별시 동대문구 답십리동 62-19 
2018-03-16,휴게음식점,커피숍,커피베이 이문점,"서울특별시 동대문구 천장산로7길 16, 1층 (이문동)",서울특별시 동대문구 이문동 264-223 
2015-08-24,휴게음식점,일반조리판매,신과함께,"서울특별시 동대문구 장한로27길 37, 1층 101호 (장안동)",서울특별시 동대문구 장안동 294-7 
